
  _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   _Mach,ratio |   __VVI,__fpm |   Gload,norml |   Gload,axial |   Gload,_side |   _elev,yoke1 |   ailrn,yoke1 |   ruddr,yoke1 |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __mag,_comp |   mavar,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,south |   __lon,_west |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm |   thro1,_part |   thro1,_part | 
      5.66321 |       6.63900 |       6.65870 |       0.40749 |       6.51710 |       7.66270 |       0.46893 |       0.01008 |       1.38078 |       0.96535 |      -0.00006 |       0.00261 |      -0.00003 |      -0.00202 |      -0.01581 |      -0.03698 |      -0.00901 |      -0.10808 |      -0.09131 |       0.73711 |      63.14658 |      66.92581 |       0.12757 |      31.39849 |     165.41003 |      -2.22601 |       0.08695 |      64.76814 |       3.65478 |      51.41981 |      -0.65834 |     212.08559 |       0.12498 |       1.00000 |     212.08574 |      50.00000 |      -2.00000 |  -10992.04004 |    -116.12127 |  -46744.58203 |       0.05277 |      -0.00814 |       0.20272 |       1.86487 |       0.00031 |       0.29626 |       0.29626 | 
      5.73185 |       6.67955 |       6.69937 |       0.42632 |       6.59610 |       7.70950 |       0.49060 |       0.01014 |       0.99446 |       1.00553 |      -0.00225 |      -0.00425 |      -0.00003 |      -0.00202 |      -0.01581 |      -0.03221 |       0.00609 |      -0.12577 |      -0.26199 |       0.73602 |      62.55246 |      66.33296 |       0.10499 |      30.99679 |     164.45538 |      -4.22501 |       0.08502 |      64.90665 |       3.65477 |      51.41981 |      -0.65834 |     212.08078 |       0.12065 |       1.00000 |     212.08182 |      50.00000 |      -2.00000 |  -10992.03516 |    -116.12259 |  -46744.56250 |       0.05861 |      -0.01616 |       0.21072 |       1.92660 |       0.00032 |       0.29603 |       0.29603 | 
      5.77717 |       6.71710 |       6.73704 |       0.43564 |       6.64824 |       7.75285 |       0.50132 |       0.01019 |       0.67028 |       1.00716 |      -0.00436 |      -0.00849 |      -0.00003 |      -0.00202 |      -0.01581 |      -0.01884 |       0.00973 |      -0.13569 |      -0.38104 |       0.78521 |      61.89273 |      65.67410 |      -0.12473 |      30.53112 |     163.65359 |      -2.39270 |       0.08279 |      64.98401 |       3.65477 |      51.41981 |      -0.65834 |     212.07668 |       0.11700 |       1.00000 |     212.07722 |      50.00000 |      -2.00000 |  -10992.02930 |    -116.12370 |  -46744.54688 |       0.06302 |      -0.00936 |       0.21486 |       1.99024 |       0.00033 |       0.29587 |       0.29587 | 
      5.86674 |       6.75844 |       6.77850 |       0.44223 |       6.75132 |       7.80056 |       0.50891 |       0.01026 |       0.42344 |       1.00157 |      -0.00573 |      -0.01204 |      -0.00003 |      -0.00202 |      -0.01581 |      -0.00070 |       0.00303 |      -0.14156 |      -0.42695 |       0.83368 |      61.00549 |      64.78720 |      -0.23412 |      29.87180 |     162.89963 |      -1.29292 |       0.07969 |      64.99477 |       3.65477 |      51.41981 |      -0.65834 |     212.07364 |       0.11462 |       1.00000 |     212.07385 |      50.00000 |      -2.00000 |  -10992.02344 |    -116.12444 |  -46744.51953 |       0.06688 |      -0.00513 |       0.21739 |       2.07267 |       0.00034 |       0.29572 |       0.29572 | 
      5.59371 |       6.38455 |       6.40350 |       0.44290 |       6.43713 |       7.36901 |       0.50969 |       0.00969 |       0.28200 |       1.00151 |      -0.00537 |      -0.01719 |      -0.00003 |      -0.00202 |      -0.01581 |       0.01030 |      -0.00164 |      -0.14057 |      -0.38830 |       0.84115 |      60.27739 |      64.05884 |      -0.22021 |      29.56824 |     162.53392 |      -0.95159 |       0.07703 |      64.93700 |       3.65477 |      51.41981 |      -0.65834 |     212.07181 |       0.11328 |       1.00000 |     212.07195 |      50.00000 |      -2.00000 |  -10992.01660 |    -116.12484 |  -46744.50000 |       0.06838 |      -0.00378 |       0.21731 |       2.13961 |       0.00035 |       0.29565 |       0.29565 | 
      4.97704 |       5.68811 |       5.70500 |       0.44129 |       5.72747 |       6.56519 |       0.50783 |       0.00863 |       0.36904 |       1.00173 |      -0.00331 |      -0.01524 |      -0.00003 |      -0.00202 |      -0.01581 |       0.01439 |      -0.00750 |      -0.13297 |      -0.30884 |       0.82303 |      59.56954 |      63.35041 |      -0.64101 |      29.34966 |     162.13136 |       4.58869 |       0.07427 |      64.82265 |       3.65477 |      51.41981 |      -0.65834 |     212.07404 |       0.11598 |       1.00000 |     212.07257 |      50.00000 |      -2.00000 |  -10992.01172 |    -116.12401 |  -46744.48047 |       0.06943 |       0.01816 |       0.21538 |       2.20701 |       0.00036 |       0.29563 |       0.29563 | 
      4.48078 |       5.10642 |       5.12157 |       0.43859 |       5.15639 |       5.89380 |       0.50472 |       0.00775 |       0.58491 |       0.98492 |      -0.00160 |      -0.01427 |      -0.00003 |      -0.00202 |      -0.01581 |       0.00946 |      -0.01179 |      -0.12055 |      -0.23590 |       0.77220 |      58.91236 |      62.69271 |      -0.51644 |      29.02203 |     161.64418 |       3.26317 |       0.07163 |      64.65741 |       3.65477 |      51.41981 |      -0.65834 |     212.07828 |       0.12072 |       1.00000 |     212.07709 |      50.00000 |      -2.00000 |  -10992.00488 |    -116.12256 |  -46744.46094 |       0.07094 |       0.01284 |       0.21380 |       2.27434 |       0.00037 |       0.29568 |       0.29568 | 
      3.98816 |       4.52068 |       4.53410 |       0.45075 |       4.58950 |       5.21774 |       0.51872 |       0.00686 |       0.97966 |       0.99676 |       0.00018 |      -0.00355 |      -0.00003 |      -0.00202 |      -0.01581 |      -0.00351 |      -0.01241 |      -0.11593 |      -0.20414 |       0.69975 |      58.16608 |      61.94622 |      -1.16678 |      28.38218 |     160.45404 |       8.46349 |       0.06896 |      64.39103 |       3.65477 |      51.41980 |      -0.65834 |     212.08653 |       0.12956 |       1.00000 |     212.08394 |      50.00000 |      -2.00000 |  -10991.99609 |    -116.11986 |  -46744.43750 |       0.07674 |       0.03413 |       0.21615 |       2.35772 |       0.00039 |       0.29592 |       0.29592 | 
      3.68222 |       4.12323 |       4.13547 |       0.50821 |       4.23742 |       4.75901 |       0.58484 |       0.00626 |       1.95235 |       0.97485 |       0.00120 |       0.02053 |      -0.00003 |      -0.00202 |      -0.01581 |      -0.02444 |      -0.02328 |      -0.14094 |      -0.26484 |       0.61643 |      57.50336 |      61.28395 |      -2.80782 |      27.25609 |     158.35722 |      18.24125 |       0.06818 |      64.10870 |       3.65477 |      51.41980 |      -0.65834 |     212.10553 |       0.14903 |       1.00000 |     212.09930 |      50.00000 |      -2.00000 |  -10991.98828 |    -116.11391 |  -46744.41797 |       0.09158 |       0.08184 |       0.23080 |       2.43120 |       0.00040 |       0.29639 |       0.29639 | 
      3.42542 |       3.78677 |       3.79802 |       0.54663 |       3.94190 |       4.37068 |       0.62905 |       0.00575 |       2.96070 |       0.90755 |       0.00162 |       0.02534 |      -0.00003 |      -0.00202 |      -0.01581 |      -0.03594 |      -0.02273 |      -0.16591 |      -0.42911 |       0.49566 |      56.70731 |      60.48906 |      -1.98204 |      25.55109 |     155.82083 |       8.94359 |       0.06921 |      63.76812 |       3.65477 |      51.41980 |      -0.65834 |     212.12546 |       0.16944 |       1.00000 |     212.12154 |      50.00000 |      -2.00000 |  -10991.97754 |    -116.10765 |  -46744.39844 |       0.11378 |       0.04372 |       0.25342 |       2.51089 |       0.00041 |       0.29738 |       0.29738 | 
      3.22951 |       3.51035 |       3.52077 |       0.59004 |       3.71645 |       4.05163 |       0.67900 |       0.00533 |       2.72646 |       0.94699 |      -0.00007 |       0.01462 |      -0.00003 |      -0.00202 |      -0.01581 |      -0.04356 |      -0.01437 |      -0.16435 |      -0.61520 |       0.40982 |      55.84299 |      59.62605 |       0.40859 |      23.71899 |     153.54375 |      -6.57034 |       0.07018 |      63.38303 |       3.65477 |      51.41980 |      -0.65834 |     212.12485 |       0.16940 |       1.00000 |     212.12692 |      50.00000 |      -2.00000 |  -10991.96680 |    -116.10764 |  -46744.37500 |       0.13434 |      -0.03473 |       0.26997 |       2.59721 |       0.00043 |       0.29885 |       0.29885 | 
      3.06378 |       3.29094 |       3.30071 |       0.61133 |       3.52574 |       3.79839 |       0.70351 |       0.00499 |       1.86194 |       1.02389 |      -0.00296 |       0.00473 |      -0.00003 |      -0.00202 |      -0.01581 |      -0.03962 |       0.00719 |      -0.14936 |      -0.83706 |       0.39588 |      55.02422 |      58.80883 |      -0.14009 |      22.12897 |     151.42726 |      -4.41514 |       0.06966 |      62.96903 |       3.65477 |      51.41980 |      -0.65834 |     212.11406 |       0.15916 |       1.00000 |     212.11592 |      50.00000 |      -2.00000 |  -10991.95410 |    -116.11073 |  -46744.34766 |       0.14997 |      -0.02421 |       0.27538 |       2.68980 |       0.00044 |       0.30066 |       0.30066 | 
      2.93334 |       3.11665 |       3.12590 |       0.62502 |       3.37563 |       3.59722 |       0.71926 |       0.00473 |       1.36897 |       1.00477 |      -0.00508 |       0.00045 |      -0.00003 |      -0.00202 |      -0.01581 |      -0.02343 |       0.01395 |      -0.12939 |      -0.99499 |       0.47276 |      54.30257 |      58.08827 |      -0.66645 |      20.69942 |     149.33476 |      -2.27545 |       0.06844 |      62.53110 |       3.65477 |      51.41980 |      -0.65834 |     212.10846 |       0.15406 |       1.00000 |     212.10931 |      50.00000 |      -2.00000 |  -10991.93945 |    -116.11224 |  -46744.32422 |       0.16386 |      -0.01277 |       0.27636 |       2.78411 |       0.00046 |       0.30268 |       0.30268 | 
      2.79683 |       2.97593 |       2.98477 |       0.63597 |       3.21854 |       3.43481 |       0.73187 |       0.00452 |       1.01629 |       1.00869 |      -0.00684 |      -0.00261 |      -0.00003 |      -0.00202 |      -0.01581 |      -0.00519 |       0.00758 |      -0.10777 |      -1.06085 |       0.54036 |      53.69236 |      57.47849 |      -0.85044 |      19.42306 |     147.36887 |      -1.53743 |       0.06674 |      62.07677 |       3.65477 |      51.41980 |      -0.65834 |     212.10443 |       0.15057 |       1.00000 |     212.10501 |      50.00000 |      -2.00000 |  -10991.92480 |    -116.11325 |  -46744.29688 |       0.17636 |      -0.00878 |       0.27543 |       2.88019 |       0.00047 |       0.30484 |       0.30484 | 
      2.70199 |       2.83722 |       2.84564 |       0.64815 |       3.10940 |       3.27471 |       0.74588 |       0.00431 |       0.74292 |       0.99754 |      -0.00796 |      -0.00454 |      -0.00003 |      -0.00202 |      -0.01581 |       0.01170 |      -0.00037 |      -0.08345 |      -1.02706 |       0.56980 |      53.08688 |      56.87275 |      -0.93457 |      18.03541 |     145.23143 |      -0.93602 |       0.06434 |      61.50997 |       3.65477 |      51.41980 |      -0.65834 |     212.10155 |       0.14828 |       1.00000 |     212.10181 |      50.00000 |      -2.00000 |  -10991.90527 |    -116.11387 |  -46744.26953 |       0.19012 |      -0.00545 |       0.27387 |       3.00066 |       0.00049 |       0.30762 |       0.30762 | 
      3.82122 |       4.04509 |       4.05710 |       0.66385 |       4.39738 |       4.66882 |       0.76394 |       0.00614 |       0.48372 |       1.00299 |      -0.00926 |      -0.00033 |      -0.00003 |      -0.00202 |      -0.01581 |       0.01975 |       0.00208 |      -0.07331 |      -0.91878 |       0.57888 |      52.61169 |      56.39680 |      -0.86286 |      17.37922 |     143.67258 |      -1.06911 |       0.06217 |      60.95835 |       3.65477 |      51.41980 |      -0.65834 |     212.09834 |       0.14564 |       1.00000 |     212.09868 |      50.00000 |      -2.00000 |  -10991.88379 |    -116.11459 |  -46744.23828 |       0.20228 |      -0.00637 |       0.27509 |       3.12185 |       0.00051 |       0.31047 |       0.31047 | 
      4.87113 |       5.11261 |       5.12778 |       0.68614 |       5.60560 |       5.90095 |       0.78960 |       0.00776 |       0.30654 |       1.00449 |      -0.00920 |       0.00111 |      -0.00003 |      -0.00202 |      -0.01581 |       0.02172 |       0.00392 |      -0.08022 |      -0.78275 |       0.60860 |      52.13977 |      55.92394 |      -0.88084 |      15.88195 |     142.65967 |      -0.19424 |       0.06061 |      60.42071 |       3.65477 |      51.41980 |      -0.65834 |     212.09616 |       0.14402 |       1.00000 |     212.09616 |      50.00000 |      -2.00000 |  -10991.86133 |    -116.11500 |  -46744.20703 |       0.21410 |      -0.00120 |       0.28063 |       3.24527 |       0.00053 |       0.31333 |       0.31333 | 
      5.59371 |       5.82117 |       5.83845 |       0.70908 |       6.43713 |       6.71876 |       0.81600 |       0.00883 |       0.30933 |       0.99982 |      -0.00802 |       0.00376 |      -0.00003 |      -0.00202 |      -0.01581 |       0.02077 |      -0.00080 |      -0.09081 |      -0.67056 |       0.62359 |      51.71048 |      55.49387 |      -0.94125 |      14.43421 |     142.05544 |       1.12326 |       0.05973 |      59.98579 |       3.65477 |      51.41980 |      -0.65834 |     212.09674 |       0.14504 |       1.00000 |     212.09613 |      50.00000 |      -2.00000 |  -10991.84180 |    -116.11460 |  -46744.18359 |       0.22426 |       0.00715 |       0.28762 |       3.34842 |       0.00055 |       0.31567 |       0.31567 | 
      6.37782 |       6.55907 |       6.57854 |       0.78725 |       7.33947 |       7.57045 |       0.90595 |       0.00995 |       1.07859 |       1.00594 |      -0.00077 |       0.03553 |      -0.00003 |      -0.00202 |      -0.01581 |       0.01379 |      -0.02184 |      -0.12997 |      -0.54904 |       0.57058 |      51.02599 |      54.80854 |      -2.05591 |      12.21739 |     140.95886 |      11.09833 |       0.06206 |      59.38032 |       3.65477 |      51.41980 |      -0.65834 |     212.11159 |       0.16045 |       1.00000 |     212.10599 |      50.00000 |      -2.00000 |  -10991.81641 |    -116.10979 |  -46744.14844 |       0.25033 |       0.07796 |       0.30868 |       3.48740 |       0.00057 |       0.31888 |       0.31888 | 
      7.02007 |       7.14136 |       7.16257 |       0.88080 |       8.07855 |       8.24253 |       1.01361 |       0.01084 |       2.43671 |       0.98476 |       0.00103 |       0.03685 |      -0.00003 |      -0.00202 |      -0.01581 |       0.04971 |      -0.01725 |      -0.16292 |      -0.35940 |       0.43778 |      50.09005 |      53.87130 |      -1.61922 |       9.66771 |     139.72633 |       8.56567 |       0.07141 |      58.69514 |       3.65477 |      51.41980 |      -0.65834 |     212.13727 |       0.18673 |       1.00000 |     212.13222 |      50.00000 |      -2.00000 |  -10991.78516 |    -116.10165 |  -46744.11328 |       0.28965 |       0.06749 |       0.34186 |       3.64182 |       0.00060 |       0.32281 |       0.32281 | 
      7.53944 |       7.61334 |       7.63594 |       0.96322 |       8.67623 |       8.78729 |       1.10845 |       0.01155 |       3.34870 |       0.98686 |       0.00138 |       0.03191 |      -0.00003 |      -0.00202 |      -0.01581 |       0.09510 |      -0.00879 |      -0.16637 |       0.11725 |       0.36395 |      49.03080 |      52.80888 |      -0.85338 |       7.28773 |     139.24640 |       5.94335 |       0.08174 |      57.98656 |       3.65477 |      51.41980 |      -0.65834 |     212.15764 |       0.20774 |       1.00000 |     212.15378 |      50.00000 |      -2.00000 |  -10991.75195 |    -116.09509 |  -46744.07422 |       0.32174 |       0.05131 |       0.37335 |       3.81543 |       0.00063 |       0.32739 |       0.32739 | 
      7.86113 |       7.91311 |       7.93660 |       1.02403 |       9.04643 |       9.13328 |       1.17844 |       0.01201 |       3.79975 |       0.99700 |       0.00189 |       0.02929 |      -0.00003 |      -0.00202 |      -0.01581 |       0.12819 |      -0.00817 |      -0.15644 |       0.70241 |       0.31680 |      48.20196 |      51.97618 |      -0.14649 |       5.58045 |     139.69679 |       4.79629 |       0.09015 |      57.42027 |       3.65477 |      51.41980 |      -0.65834 |     212.17041 |       0.22103 |       1.00000 |     212.16707 |      50.00000 |      -2.00000 |  -10991.72168 |    -116.09090 |  -46744.03906 |       0.33956 |       0.04405 |       0.40035 |       3.96627 |       0.00065 |       0.33129 |       0.33129 | 
      8.12215 |       8.14573 |       8.16992 |       1.08281 |       9.34681 |       9.40178 |       1.24607 |       0.01236 |       4.17177 |       1.01107 |       0.00251 |       0.02749 |      -0.00003 |      -0.00202 |      -0.01581 |       0.15731 |      -0.01081 |      -0.14078 |       1.44912 |       0.25460 |      47.43839 |      51.20774 |       0.55789 |       4.06422 |     141.07187 |       4.92231 |       0.09872 |      56.87163 |       3.65477 |      51.41980 |      -0.65833 |     212.18262 |       0.23384 |       1.00000 |     212.17915 |      50.00000 |      -2.00000 |  -10991.69141 |    -116.08684 |  -46744.00391 |       0.34872 |       0.04780 |       0.43175 |       4.12677 |       0.00068 |       0.33530 |       0.33530 | 
      8.29684 |       8.31349 |       8.33818 |       1.14270 |       9.54784 |       9.59541 |       1.31499 |       0.01262 |       4.67703 |       1.02558 |       0.00319 |       0.02629 |      -0.00003 |      -0.00202 |      -0.01581 |       0.18226 |      -0.01493 |      -0.12230 |       2.33749 |       0.16577 |      46.76067 |      50.52429 |       1.23199 |       2.73709 |     143.51202 |       6.27354 |       0.10757 |      56.35828 |       3.65477 |      51.41980 |      -0.65833 |     212.19792 |       0.24976 |       1.00000 |     212.19333 |      50.00000 |      -2.00000 |  -10991.65918 |    -116.08183 |  -46743.96094 |       0.34748 |       0.06424 |       0.46979 |       4.29699 |       0.00071 |       0.33938 |       0.33938 | 
      8.40612 |       8.41717 |       8.44217 |       1.20824 |       9.67359 |       9.71508 |       1.39042 |       0.01277 |       5.50606 |       1.03813 |       0.00388 |       0.02555 |      -0.00003 |      -0.00202 |      -0.01581 |       0.20290 |      -0.01933 |      -0.10304 |       3.33532 |       0.04883 |      46.18376 |      49.94098 |       1.86740 |       1.60336 |     147.05869 |       8.52234 |       0.11683 |      55.90406 |       3.65477 |      51.41980 |      -0.65833 |     212.21970 |       0.27225 |       1.00000 |     212.21323 |      50.00000 |      -2.00000 |  -10991.62793 |    -116.07481 |  -46743.91797 |       0.33427 |       0.09211 |       0.51588 |       4.47554 |       0.00074 |       0.34345 |       0.34345 | 
      7.55671 |       7.49838 |       7.52066 |       1.28626 |       8.69611 |       8.65462 |       1.48020 |       0.01138 |       6.82592 |       1.03439 |       0.00541 |       0.02333 |      -0.00003 |      -0.00202 |      -0.01581 |       0.21895 |      -0.02337 |      -0.08259 |       4.45090 |      -0.09706 |      45.69390 |      49.44401 |       2.33945 |       0.05120 |     151.77472 |      10.93172 |       0.12707 |      55.51463 |       3.65477 |      51.41980 |      -0.65833 |     212.25151 |       0.30495 |       1.00000 |     212.24226 |      50.00000 |      -2.00000 |  -10991.59863 |    -116.06469 |  -46743.86719 |       0.30727 |       0.12549 |       0.57245 |       4.66917 |       0.00077 |       0.34759 |       0.34759 | 
      6.35735 |       6.30801 |       6.32676 |       1.36938 |       7.31591 |       7.28070 |       1.57586 |       0.00957 |       8.48425 |       1.01543 |       0.00668 |       0.02098 |      -0.00003 |      -0.00202 |      -0.01581 |       0.22703 |      -0.02737 |      -0.05469 |       5.61298 |      -0.26071 |      45.33371 |      49.07641 |       2.81698 |      -2.48649 |     157.29655 |      11.89873 |       0.13701 |      55.22381 |       3.65477 |      51.41980 |      -0.65833 |     212.29094 |       0.34536 |       1.00000 |     212.28023 |      50.00000 |      -2.00000 |  -10991.57227 |    -116.05223 |  -46743.81250 |       0.26606 |       0.14525 |       0.63592 |       4.87264 |       0.00080 |       0.35165 |       0.35165 | 
      5.25730 |       5.24267 |       5.25826 |       1.46785 |       6.04999 |       6.05109 |       1.68917 |       0.00796 |      10.20815 |       1.00328 |       0.00730 |       0.02098 |      -0.00003 |      -0.00202 |      -0.01581 |       0.22716 |      -0.03053 |      -0.02423 |       6.82569 |      -0.43888 |      45.11992 |      48.85483 |       3.50458 |      -5.25417 |     163.55569 |      11.19699 |       0.14826 |      55.03268 |       3.65477 |      51.41980 |      -0.65833 |     212.33411 |       0.38976 |       1.00000 |     212.32301 |      50.00000 |      -2.00000 |  -10991.54980 |    -116.03857 |  -46743.75000 |       0.20969 |       0.14663 |       0.71045 |       5.09546 |       0.00084 |       0.35575 |       0.35575 | 
      4.30267 |       4.32126 |       4.33410 |       1.59029 |       4.95142 |       4.98759 |       1.83007 |       0.00656 |      11.69258 |       0.98049 |       0.00703 |       0.02135 |      -0.00003 |      -0.00202 |      -0.01581 |       0.22038 |      -0.03200 |       0.00273 |       7.99548 |      -0.61090 |      45.05637 |      48.78369 |       4.30358 |      -8.33854 |     169.93883 |       9.60443 |       0.16189 |      54.97060 |       3.65477 |      51.41980 |      -0.65833 |     212.37531 |       0.43235 |       1.00000 |     212.36516 |      50.00000 |      -2.00000 |  -10991.53418 |    -116.02548 |  -46743.67969 |       0.14092 |       0.13650 |       0.79424 |       5.33089 |       0.00088 |       0.35971 |       0.35971 | 
