"_Vind,_kias",|,"_Vind,_keas",|,"Vtrue,_ktas",|,"Vtrue,_ktgs",|,"_Vind,__mph",|,"Vtrue,mphas",|,"Vtrue,mphgs",|,"_elev,yoke1",|,"ailrn,yoke1",|,"ruddr,yoke1",|,"_vect,_rqst",|,"sweep,_rqst",|,"incid,_rqst",|,"dihed,_rqst",|,"retra,_rqst",|,"water,jetts",|,"____Q,rad/s",|,"____P,rad/s",|,"____R,rad/s",|,"pitch,__deg",|,"_roll,__deg",|,"hding,_true",|,"hding,__mag",|,"alpha,__deg",|,"_beta,__deg",|,"hpath,__deg",|,"vpath,__deg",|,"_slip,__deg",|,"__mag,_comp",|,"mavar,__deg",|,"__lat,__deg",|,"__lon,__deg",|,"__alt,ftmsl",|,"__alt,ftagl",|,"___on,runwy",|,"__alt,__ind",|,"__lat,south",|,"__lon,_west",|,"____X,____m",|,"____Y,____m",|,"____Z,____m",|,"___vX,__m/s",|,"___vY,__m/s",|,"___vZ,__m/s",|,"_dist,___ft",|,"_dist,___nm",|,"thro1,_part",|,"thro1,_part",
32.67992,|,32.86143,|,34.8758,|,32.86188,|,37.60738,|,40.13435,|,37.81678,|,0.12661,|,-0.00429,|,-0.05147,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.13149,|,0.00807,|,0.05232,|,0.52368,|,2.2899,|,325.66501,|,329.46439,|,5.77663,|,0.03918,|,320.29181,|,-6.11081,|,0.74115,|,320.4498,|,3.6634,|,51.43174,|,-0.67335,|,4019.99927,|,3802.13989,|,0,|,4020.10767,|,50,|,-2,|,-12032.84375,|,1032.7262,|,-48084.48438,|,-10.73925,|,-1.79963,|,-12.93172,|,5411.50049,|,0.89062,|,0.33716,|,0.33716,|
32.88671,|,33.0702,|,35.09709,|,32.79003,|,37.84535,|,40.38901,|,37.73409,|,0.13504,|,-0.00733,|,-0.06307,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.12697,|,0.00369,|,0.05427,|,-0.16369,|,2.3209,|,325.91669,|,329.7142,|,5.7992,|,-0.13754,|,320.37302,|,-6.92375,|,0.73211,|,320.80017,|,3.66341,|,51.43176,|,-0.67336,|,4019.45752,|,3801.51343,|,0,|,4019.58032,|,50,|,-2,|,-12033.82324,|,1032.55029,|,-48085.66797,|,-10.68015,|,-2.03349,|,-12.8977,|,5416.56641,|,0.89145,|,0.3312,|,0.3312,|
33.11585,|,33.29863,|,35.33913,|,32.72649,|,38.10904,|,40.66754,|,37.66098,|,0.14479,|,-0.00856,|,-0.07748,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.12127,|,-0.00135,|,0.05589,|,-0.96971,|,2.32445,|,326.23758,|,330.03308,|,5.82497,|,-0.22992,|,320.47235,|,-7.87991,|,0.71833,|,321.25842,|,3.66342,|,51.43177,|,-0.67338,|,4018.70361,|,3800.73779,|,0,|,4018.84009,|,50,|,-2,|,-12035.01074,|,1032.30762,|,-48087.10156,|,-10.61408,|,-2.30816,|,-12.86325,|,5422.73193,|,0.89247,|,0.32393,|,0.32393,|
33.31211,|,33.49532,|,35.54744,|,32.68884,|,38.33489,|,40.90726,|,37.61765,|,0.15382,|,-0.01346,|,-0.0745,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.11562,|,-0.00598,|,0.05512,|,-1.71457,|,2.29376,|,326.55237,|,330.34601,|,5.84813,|,-0.23378,|,320.57172,|,-8.76463,|,0.70491,|,321.72726,|,3.66342,|,51.43178,|,-0.67339,|,4017.8811,|,3799.99316,|,0,|,4018.03589,|,50,|,-2,|,-12036.15332,|,1032.04419,|,-48088.48828,|,-10.5557,|,-2.56244,|,-12.83779,|,5428.68799,|,0.89345,|,0.31694,|,0.31694,|
33.45271,|,33.64054,|,35.70117,|,32.67469,|,38.49669,|,41.08418,|,37.60137,|,0.16102,|,-0.01476,|,-0.07641,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.11095,|,-0.00953,|,0.05258,|,-2.29264,|,2.24573,|,326.80017,|,330.59241,|,5.86867,|,-0.20208,|,320.65543,|,-9.45466,|,0.69482,|,322.12302,|,3.66343,|,51.43179,|,-0.67341,|,4017.14819,|,3799.27222,|,0,|,4017.31812,|,50,|,-2,|,-12037.0752,|,1031.81055,|,-48089.61328,|,-10.51205,|,-2.76122,|,-12.82285,|,5433.51904,|,0.89424,|,0.31132,|,0.31132,|
33.58883,|,33.7772,|,35.84578,|,32.67467,|,38.65334,|,41.25059,|,37.60134,|,0.16804,|,-0.01614,|,-0.07574,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.10619,|,-0.01289,|,0.04881,|,-2.85313,|,2.17774,|,327.03635,|,330.8273,|,5.89258,|,-0.15487,|,320.74246,|,-10.12831,|,0.68558,|,322.53531,|,3.66344,|,51.4318,|,-0.67342,|,4016.34888,|,3798.49536,|,0,|,4016.53638,|,50,|,-2,|,-12038.00488,|,1031.55664,|,-48090.75,|,-10.47128,|,-2.95597,|,-12.81277,|,5438.40723,|,0.89505,|,0.30568,|,0.30568,|
33.72054,|,33.90847,|,35.98463,|,32.68865,|,38.80491,|,41.41038,|,37.61743,|,0.17502,|,-0.01738,|,-0.07362,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.10132,|,-0.01605,|,0.04421,|,-3.39981,|,2.0901,|,327.25751,|,331.04721,|,5.91877,|,-0.10187,|,320.83298,|,-10.78845,|,0.67707,|,322.96683,|,3.66345,|,51.43181,|,-0.67343,|,4015.47461,|,3797.77197,|,0,|,4015.67798,|,50,|,-2,|,-12038.95215,|,1031.27954,|,-48091.91016,|,-10.43329,|,-3.14777,|,-12.80752,|,5443.40625,|,0.89587,|,0.3,|,0.3,|
33.84018,|,34.03174,|,36.11496,|,32.71542,|,38.94259,|,41.56035,|,37.64824,|,0.18163,|,-0.01825,|,-0.07116,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.09655,|,-0.01886,|,0.03937,|,-3.91287,|,1.98785,|,327.45303,|,331.24158,|,5.94425,|,-0.05167,|,320.92291,|,-11.40868,|,0.66942,|,323.40051,|,3.66346,|,51.43182,|,-0.67345,|,4014.55786,|,3796.74829,|,0,|,4014.77344,|,50,|,-2,|,-12039.88184,|,1030.98987,|,-48093.05469,|,-10.3996,|,-3.32913,|,-12.80716,|,5448.33594,|,0.89668,|,0.2945,|,0.2945,|
33.9594,|,34.15284,|,36.24294,|,32.75514,|,39.07978,|,41.70763,|,37.69394,|,0.18813,|,-0.01901,|,-0.06841,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.09176,|,-0.02138,|,0.03448,|,-4.40843,|,1.86997,|,327.62833,|,331.41574,|,5.9696,|,-0.00649,|,321.01395,|,-12.00798,|,0.66218,|,323.84808,|,3.66346,|,51.43183,|,-0.67346,|,4013.57251,|,3796.04907,|,0,|,4013.80908,|,50,|,-2,|,-12040.82617,|,1030.67896,|,-48094.21875,|,-10.36933,|,-3.50575,|,-12.81143,|,5453.35645,|,0.89751,|,0.289,|,0.289,|
34.10498,|,34.3001,|,36.39851,|,32.82106,|,39.24731,|,41.88666,|,37.76981,|,0.19589,|,-0.019,|,-0.06684,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.0859,|,-0.024,|,0.02874,|,-4.98876,|,1.70722,|,327.81448,|,331.60068,|,6.00156,|,0.03941,|,321.12509,|,-12.71114,|,0.65366,|,324.4111,|,3.66347,|,51.43184,|,-0.67348,|,4012.27539,|,3794.7771,|,0,|,4012.52026,|,50,|,-2,|,-12041.99512,|,1030.27039,|,-48095.66406,|,-10.33744,|,-3.71522,|,-12.82282,|,5459.60986,|,0.89854,|,0.28234,|,0.28234,|
34.21565,|,34.41541,|,36.52029,|,32.88518,|,39.37467,|,42.02681,|,37.84359,|,0.20175,|,-0.01877,|,-0.06579,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.0814,|,-0.02567,|,0.02463,|,-5.41998,|,1.56851,|,327.93872,|,331.72397,|,6.02479,|,0.06772,|,321.21027,|,-13.23186,|,0.6471,|,324.85934,|,3.66348,|,51.43185,|,-0.67349,|,4011.19604,|,3793.47754,|,0,|,4011.45459,|,50,|,-2,|,-12042.91699,|,1029.93115,|,-48096.8125,|,-10.3169,|,-3.87231,|,-12.83635,|,5464.56396,|,0.89935,|,0.27722,|,0.27722,|
33.73214,|,33.91758,|,35.99126,|,32.9782,|,38.81825,|,41.41801,|,37.95063,|,0.20873,|,-0.02373,|,-0.03572,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.07598,|,-0.02725,|,0.01836,|,-5.92363,|,1.38711,|,328.06534,|,331.84949,|,6.27888,|,0.29579,|,321.31619,|,-13.82041,|,0.64071,|,325.41531,|,3.66349,|,51.43187,|,-0.67351,|,4009.79199,|,3792.15723,|,0,|,4010.06006,|,50,|,-2,|,-12044.0625,|,1029.49011,|,-48098.23828,|,-10.29679,|,-4.0527,|,-12.85995,|,5470.74072,|,0.90037,|,0.27104,|,0.27104,|
33.2847,|,33.49195,|,35.53884,|,33.08418,|,38.30335,|,40.89737,|,38.0726,|,0.21433,|,-0.00441,|,-0.07702,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.0708,|,-0.02818,|,0.0062,|,-6.3902,|,1.20326,|,328.13483,|,331.91794,|,6.49892,|,0.6015,|,321.43182,|,-14.33012,|,0.64031,|,325.95493,|,3.6635,|,51.43188,|,-0.67352,|,4008.33081,|,3790.91528,|,0,|,4008.60815,|,50,|,-2,|,-12045.20117,|,1029.03198,|,-48099.66406,|,-10.28087,|,-4.21259,|,-12.8933,|,5476.91455,|,0.90138,|,0.26509,|,0.26509,|
32.99358,|,33.21411,|,35.24321,|,33.20395,|,37.96833,|,40.55717,|,38.21042,|,0.21928,|,-0.01939,|,-0.00564,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.06583,|,-0.02869,|,-0.00488,|,-6.82401,|,1.02257,|,328.13004,|,331.91214,|,6.65834,|,0.84671,|,321.5495,|,-14.78268,|,0.64439,|,326.47751,|,3.66351,|,51.43189,|,-0.67354,|,4006.81152,|,3789.38086,|,0,|,4007.10156,|,50,|,-2,|,-12046.3418,|,1028.55579,|,-48101.09766,|,-10.2704,|,-4.35843,|,-12.93459,|,5483.12451,|,0.90241,|,0.25935,|,0.25935,|
32.81528,|,33.04926,|,35.06747,|,33.33638,|,37.76316,|,40.35493,|,38.36282,|,0.22392,|,-0.01478,|,-0.00008,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.06115,|,-0.02851,|,-0.01458,|,-7.22448,|,0.84978,|,328.05835,|,331.83942,|,6.77533,|,1.00819,|,321.66486,|,-15.19178,|,0.64972,|,326.98029,|,3.66352,|,51.43191,|,-0.67356,|,4005.24634,|,3787.70361,|,0,|,4005.5437,|,50,|,-2,|,-12047.47754,|,1028.0658,|,-48102.53125,|,-10.26556,|,-4.4941,|,-12.98207,|,5489.33643,|,0.90343,|,0.25386,|,0.25386,|
32.73971,|,32.97966,|,34.99297,|,33.45015,|,37.67619,|,40.26919,|,38.49375,|,0.22741,|,-0.01337,|,0.00844,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.05765,|,-0.0279,|,-0.02,|,-7.52099,|,0.72002,|,327.96518,|,331.74545,|,6.84522,|,1.08112,|,321.75201,|,-15.49067,|,0.65411,|,327.36374,|,3.66353,|,51.43192,|,-0.67357,|,4003.97266,|,3786.58301,|,0,|,4004.27954,|,50,|,-2,|,-12048.37793,|,1027.66724,|,-48103.67188,|,-10.26607,|,-4.596,|,-13.02338,|,5494.27686,|,0.90424,|,0.24971,|,0.24971,|
32.70385,|,32.95237,|,34.96332,|,33.5733,|,37.63492,|,40.23507,|,38.63546,|,0.23079,|,-0.01167,|,0.01383,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.05428,|,-0.02687,|,-0.02345,|,-7.80494,|,0.59568,|,327.84866,|,331.62817,|,6.90029,|,1.11448,|,321.83545,|,-15.77432,|,0.65807,|,327.73923,|,3.66353,|,51.43193,|,-0.67358,|,4002.64795,|,3785.19263,|,0,|,4002.96411,|,50,|,-2,|,-12049.29297,|,1027.25293,|,-48104.83594,|,-10.27057,|,-4.69527,|,-13.0682,|,5499.31641,|,0.90507,|,0.24566,|,0.24566,|
32.71581,|,32.9669,|,34.97785,|,33.73587,|,37.64869,|,40.25179,|,38.82256,|,0.23491,|,-0.00986,|,0.01922,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.05037,|,-0.02513,|,-0.02516,|,-8.13476,|,0.45293,|,327.68835,|,331.46689,|,6.9491,|,1.11397,|,321.93091,|,-16.09886,|,0.66184,|,328.18527,|,3.66354,|,51.43194,|,-0.6736,|,4000.96313,|,3783.69922,|,0,|,4001.28394,|,50,|,-2,|,-12050.43066,|,1026.72632,|,-48106.28516,|,-10.28177,|,-4.81253,|,-13.12741,|,5505.60645,|,0.90611,|,0.24091,|,0.24091,|
32.75563,|,33.01034,|,35.02321,|,33.87551,|,37.69451,|,40.30399,|,38.98324,|,0.23807,|,-0.00788,|,0.02061,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.04739,|,-0.0234,|,-0.02497,|,-8.3859,|,0.34681,|,327.55518,|,331.33295,|,6.97585,|,1.0908,|,322.00177,|,-16.34203,|,0.6638,|,328.53162,|,3.66355,|,51.43195,|,-0.67361,|,3999.56055,|,3782.38477,|,0,|,3999.89551,|,50,|,-2,|,-12051.3584,|,1026.28809,|,-48107.47266,|,-10.2953,|,-4.90347,|,-13.17822,|,5510.75195,|,0.90695,|,0.23727,|,0.23727,|
32.81926,|,33.07736,|,35.09356,|,34.02257,|,37.76773,|,40.38494,|,39.15248,|,0.24126,|,-0.00597,|,0.02121,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.04456,|,-0.02146,|,-0.0238,|,-8.62465,|,0.24919,|,327.42502,|,331.20206,|,6.99421,|,1.05521,|,322.06726,|,-16.57073,|,0.66482,|,328.86572,|,3.66356,|,51.43196,|,-0.67363,|,3998.1167,|,3780.79004,|,0,|,3998.45557,|,50,|,-2,|,-12052.29688,|,1025.83728,|,-48108.67578,|,-10.3127,|,-4.99176,|,-13.23163,|,5515.9707,|,0.90781,|,0.2338,|,0.2338,|
32.90258,|,33.1631,|,35.18376,|,34.17459,|,37.86361,|,40.48875,|,39.32742,|,0.24421,|,-0.00443,|,0.0211,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.0419,|,-0.01938,|,-0.02202,|,-8.84853,|,0.1617,|,327.30371,|,331.08008,|,7.00528,|,1.01342,|,322.12677,|,-16.78263,|,0.66494,|,329.1832,|,3.66357,|,51.43197,|,-0.67364,|,3996.65332,|,3779.54932,|,0,|,3997.00952,|,50,|,-2,|,-12053.2334,|,1025.38025,|,-48109.87891,|,-10.33351,|,-5.07635,|,-13.28677,|,5521.19238,|,0.90867,|,0.23057,|,0.23057,|
33.27687,|,33.53836,|,35.5811,|,34.33188,|,38.29433,|,40.946,|,39.50843,|,0.24623,|,-0.00054,|,-0.02277,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.03934,|,-0.01731,|,-0.01153,|,-9.05738,|,0.08152,|,327.21243,|,330.98819,|,6.87856,|,0.25392,|,322.16321,|,-16.9899,|,0.65682,|,329.50644,|,3.66357,|,51.43198,|,-0.67365,|,3995.17725,|,3778.01099,|,0,|,3995.53369,|,50,|,-2,|,-12054.16406,|,1024.91956,|,-48111.07422,|,-10.36119,|,-5.16085,|,-13.33987,|,5526.39551,|,0.90953,|,0.22758,|,0.22758,|
33.647,|,33.90302,|,35.96715,|,34.49768,|,38.72028,|,41.39025,|,39.69923,|,0.24946,|,-0.00053,|,-0.05498,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.03689,|,-0.01522,|,0.00589,|,-9.25666,|,-0.00132,|,327.19919,|,330.97443,|,6.77713,|,-0.28036,|,322.17395,|,-17.19884,|,0.63778,|,329.85281,|,3.66358,|,51.432,|,-0.67367,|,3993.65137,|,3776.48096,|,0,|,3994.01538,|,50,|,-2,|,-12055.1123,|,1024.44336,|,-48112.29688,|,-10.39705,|,-5.24763,|,-13.39122,|,5531.7085,|,0.9104,|,0.22479,|,0.22479,|
34.07055,|,34.32532,|,36.4141,|,34.71021,|,39.2077,|,41.9046,|,39.9438,|,0.25367,|,-0.00344,|,-0.07503,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.03404,|,-0.01294,|,0.02589,|,-9.48783,|,-0.11094,|,327.31061,|,331.08542,|,6.67773,|,-0.65734,|,322.16742,|,-17.44709,|,0.60717,|,330.29251,|,3.66359,|,51.43201,|,-0.67369,|,3991.71118,|,3774.69312,|,0,|,3992.07495,|,50,|,-2,|,-12056.30176,|,1023.83838,|,-48113.82812,|,-10.44851,|,-5.35382,|,-13.45433,|,5538.37305,|,0.9115,|,0.22165,|,0.22165,|
34.37911,|,34.631,|,36.73755,|,34.87931,|,39.56277,|,42.27682,|,40.1384,|,0.25672,|,-0.00309,|,-0.08998,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.03195,|,-0.01159,|,0.03641,|,-9.6555,|,-0.20062,|,327.47562,|,331.25024,|,6.61291,|,-0.78134,|,322.15561,|,-17.62652,|,0.58209,|,330.63629,|,3.6636,|,51.43202,|,-0.6737,|,3990.16968,|,3772.97192,|,0,|,3990.5459,|,50,|,-2,|,-12057.23438,|,1023.3576,|,-48115.03125,|,-10.49181,|,-5.43348,|,-13.50435,|,5543.60596,|,0.91236,|,0.21946,|,0.21946,|
34.66988,|,34.91973,|,37.04296,|,35.0519,|,39.89739,|,42.62827,|,40.33701,|,0.25981,|,-0.00305,|,-0.09737,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.02995,|,-0.01072,|,0.04205,|,-9.81353,|,-0.29289,|,327.68381,|,331.45831,|,6.55701,|,-0.80262,|,322.14197,|,-17.79499,|,0.55786,|,330.98032,|,3.66361,|,51.43203,|,-0.67371,|,3988.59302,|,3771.57666,|,0,|,3988.96606,|,50,|,-2,|,-12058.17871,|,1022.86603,|,-48116.24609,|,-10.53706,|,-5.51087,|,-13.55592,|,5548.90576,|,0.91323,|,0.21748,|,0.21748,|
34.94331,|,35.18839,|,37.32706,|,35.22438,|,40.21204,|,42.95522,|,40.5355,|,0.26284,|,-0.00327,|,-0.09898,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.02806,|,-0.01033,|,0.04337,|,-9.95956,|,-0.38456,|,327.90707,|,331.68152,|,6.50822,|,-0.75817,|,322.12869,|,-17.94849,|,0.53584,|,331.31741,|,3.66361,|,51.43204,|,-0.67373,|,3987.01099,|,3770.17407,|,0,|,3987.38721,|,50,|,-2,|,-12059.11719,|,1022.37299,|,-48117.45312,|,-10.58292,|,-5.5842,|,-13.60841,|,5554.17432,|,0.9141,|,0.21573,|,0.21573,|
35.20356,|,35.45239,|,37.60628,|,35.40539,|,40.51154,|,43.27654,|,40.7438,|,0.26575,|,-0.00318,|,-0.0986,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.02618,|,-0.01036,|,0.04137,|,-10.10119,|,-0.47926,|,328.13708,|,331.91153,|,6.46046,|,-0.67363,|,322.11591,|,-18.0921,|,0.51521,|,331.66483,|,3.66362,|,51.43205,|,-0.67374,|,3985.34229,|,3768.427,|,0,|,3985.91089,|,50,|,-2,|,-12060.09766,|,1021.85297,|,-48118.71484,|,-10.63168,|,-5.65631,|,-13.66482,|,5559.6875,|,0.91501,|,0.21414,|,0.21414,|
35.52063,|,35.76084,|,37.93222,|,35.63166,|,40.87641,|,43.65162,|,41.00419,|,0.26931,|,-0.00335,|,-0.09322,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.02396,|,-0.01086,|,0.0358,|,-10.26301,|,-0.59466,|,328.39667,|,332.17108,|,6.40782,|,-0.54769,|,322.10165,|,-18.25208,|,0.49306,|,332.08759,|,3.66363,|,51.43206,|,-0.67376,|,3983.24487,|,3766.41699,|,0,|,3983.70679,|,50,|,-2,|,-12061.32031,|,1021.1994,|,-48120.28516,|,-10.69324,|,-5.74109,|,-13.73689,|,5566.56104,|,0.91614,|,0.21248,|,0.21248,|
35.77299,|,36.01217,|,38.19775,|,35.82779,|,41.16682,|,43.95718,|,41.22989,|,0.2722,|,-0.00344,|,-0.08774,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.02212,|,-0.01153,|,0.02964,|,-10.39091,|,-0.69187,|,328.58575,|,332.36014,|,6.36623,|,-0.43992,|,322.09021,|,-18.37365,|,0.47668,|,332.44302,|,3.66364,|,51.43208,|,-0.67377,|,3981.41406,|,3764.51758,|,0,|,3981.84985,|,50,|,-2,|,-12062.37891,|,1020.62921,|,-48121.64453,|,-10.74731,|,-5.80981,|,-13.80066,|,5572.51318,|,0.91712,|,0.21132,|,0.21132,|
36.05975,|,36.29204,|,38.49334,|,36.05805,|,41.49681,|,44.29734,|,41.49487,|,0.27543,|,-0.00528,|,-0.07389,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.02009,|,-0.01243,|,0.02224,|,-10.52779,|,-0.80283,|,328.76065,|,332.535,|,6.31626,|,-0.3277,|,322.07666,|,-18.49296,|,0.4601,|,332.84747,|,3.66365,|,51.43209,|,-0.67379,|,3979.24902,|,3762.32568,|,0,|,3979.65869,|,50,|,-2,|,-12063.62109,|,1019.95496,|,-48123.23828,|,-10.81216,|,-5.8838,|,-13.87716,|,5579.50781,|,0.91827,|,0.21026,|,0.21026,|
36.39443,|,36.63643,|,38.8576,|,36.2426,|,41.88197,|,44.71653,|,41.70724,|,0.27742,|,-0.00707,|,-0.09177,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.01849,|,-0.01314,|,0.02111,|,-10.62718,|,-0.88997,|,328.86984,|,332.64413,|,6.2281,|,-0.79605,|,322.05661,|,-18.57914,|,0.4452,|,333.16791,|,3.66366,|,51.4321,|,-0.67381,|,3977.51099,|,3760.68286,|,0,|,3977.92773,|,50,|,-2,|,-12064.61328,|,1019.41364,|,-48124.51172,|,-10.8669,|,-5.9405,|,-13.93735,|,5585.09375,|,0.91919,|,0.20965,|,0.20965,|
36.75091,|,36.99534,|,39.23725,|,36.42868,|,42.29219,|,45.15342,|,41.92138,|,0.28021,|,-0.01111,|,-0.13298,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.01698,|,-0.01373,|,0.03656,|,-10.71687,|,-0.98789,|,329.02051,|,332.79483,|,6.14681,|,-1.55946,|,321.99652,|,-18.6584,|,0.41329,|,333.53488,|,3.66367,|,51.43211,|,-0.67382,|,3975.76831,|,3759.20972,|,0,|,3976.19116,|,50,|,-2,|,-12065.60352,|,1018.87103,|,-48125.78125,|,-10.93228,|,-5.99557,|,-13.99093,|,5590.66797,|,0.92011,|,0.20923,|,0.20923,|
37.0477,|,37.29926,|,39.55855,|,36.61563,|,42.63373,|,45.52317,|,42.13651,|,0.28296,|,-0.00655,|,-0.14246,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.01555,|,-0.01453,|,0.05645,|,-10.79678,|,-1.10713,|,329.26874,|,333.04321,|,6.08888,|,-2.04048,|,321.90927,|,-18.72486,|,0.37063,|,333.93402,|,3.66368,|,51.43213,|,-0.67383,|,3974.0127,|,3757.36157,|,0,|,3974.43872,|,50,|,-2,|,-12066.59961,|,1018.32434,|,-48127.05469,|,-11.00546,|,-6.04703,|,-14.04046,|,5596.26416,|,0.92103,|,0.20902,|,0.20902,|
37.3107,|,37.56329,|,39.83752,|,36.80273,|,42.93638,|,45.8442,|,42.35182,|,0.28548,|,-0.02558,|,-0.17844,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.01422,|,-0.01563,|,0.07235,|,-10.86694,|,-1.25012,|,329.61234,|,333.38721,|,6.04492,|,-2.27696,|,321.80826,|,-18.77925,|,0.32354,|,334.3515,|,3.66369,|,51.43214,|,-0.67385,|,3972.24414,|,3755.6001,|,0,|,3972.67212,|,50,|,-2,|,-12067.59961,|,1017.7738,|,-48128.32812,|,-11.08299,|,-6.09495,|,-14.08815,|,5601.88184,|,0.92195,|,0.20899,|,0.20899,|
37.54755,|,37.79842,|,40.08581,|,36.9894,|,43.20895,|,46.12993,|,42.56665,|,0.28786,|,-0.01304,|,-0.22166,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.01296,|,-0.01669,|,0.08123,|,-10.92784,|,-1.4113,|,330.02255,|,333.79791,|,6.00612,|,-2.32633,|,321.70331,|,-18.81939,|,0.27758,|,334.77649,|,3.66369,|,51.43215,|,-0.67386,|,3970.46631,|,3753.78906,|,0,|,3970.8894,|,50,|,-2,|,-12068.60645,|,1017.22028,|,-48129.60547,|,-11.16246,|,-6.13849,|,-14.13581,|,5607.5166,|,0.92288,|,0.20913,|,0.20913,|
37.76566,|,38.01286,|,40.31216,|,37.17575,|,43.45995,|,46.39041,|,42.78109,|,0.28949,|,-0.0127,|,-0.22874,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.01172,|,-0.01813,|,0.0828,|,-10.98041,|,-1.5845,|,330.45969,|,334.2356,|,5.97298,|,-2.24982,|,321.59854,|,-18.85062,|,0.23523,|,335.20334,|,3.6637,|,51.43216,|,-0.67388,|,3968.67822,|,3751.93481,|,0,|,3969.11084,|,50,|,-2,|,-12069.61816,|,1016.6637,|,-48130.88672,|,-11.24256,|,-6.17928,|,-14.18385,|,5613.17285,|,0.92381,|,0.20943,|,0.20943,|
37.9688,|,38.21221,|,40.52247,|,37.36155,|,43.69371,|,46.63243,|,42.9949,|,0.29218,|,-0.01402,|,-0.22508,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.01063,|,-0.01989,|,0.07832,|,-11.0257,|,-1.76418,|,330.88647,|,334.6629,|,5.94224,|,-2.10084,|,321.49631,|,-18.87251,|,0.19752,|,335.62973,|,3.66371,|,51.43217,|,-0.67389,|,3966.88354,|,3750.43945,|,0,|,3967.31274,|,50,|,-2,|,-12070.63477,|,1016.10516,|,-48132.16406,|,-11.32269,|,-6.21711,|,-14.23269,|,5618.84033,|,0.92474,|,0.20987,|,0.20987,|
38.16743,|,38.40285,|,40.72353,|,37.54911,|,43.9223,|,46.8638,|,43.21074,|,0.29399,|,-0.01523,|,-0.21635,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.00956,|,-0.02189,|,0.06966,|,-11.06561,|,-1.94885,|,331.2811,|,335.05811,|,5.91215,|,-1.91656,|,321.39557,|,-18.8862,|,0.16421,|,336.05878,|,3.66372,|,51.43218,|,-0.67391,|,3965.06128,|,3748.71411,|,0,|,3965.49609,|,50,|,-2,|,-12071.66895,|,1015.53796,|,-48133.46094,|,-11.40373,|,-6.25269,|,-14.28295,|,5624.59131,|,0.92569,|,0.21047,|,0.21047,|
38.39561,|,38.62439,|,40.95709,|,37.77722,|,44.18488,|,47.13258,|,43.47325,|,0.29608,|,-0.01645,|,-0.20235,|,0,|,0,|,0,|,0,|,0,|,0,|,-0.00831,|,-0.0244,|,0.05611,|,-11.10776,|,-2.17441,|,331.68878,|,335.46631,|,5.87378,|,-1.68477,|,321.27521,|,-18.89043,|,0.12967,|,336.57614,|,3.66373,|,51.4322,|,-0.67393,|,3962.82959,|,3746.29517,|,0,|,3963.25659,|,50,|,-2,|,-12072.93652,|,1014.84338,|,-48135.04688,|,-11.50288,|,-6.29203,|,-14.34522,|,5631.63086,|,0.92685,|,0.21139,|,0.21139,|
